"snapshot_id","contract_number","decision","tracs_overall_expiration_date","time_diff","contract_term_months_qty","tracs_status_name","previous_status"
"c2012-03","MN46C940004","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2012-12","MN46C940004","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2013-09","MN46C940004","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2014-10","MN46C940004","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2014-11","MN46C940004","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-03","MN46C940004","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-04","MN46C940004","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-05","MN46C940004","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-08","MN46C940004","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-09","MN46C940004","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-10","MN46C940004","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-11","MN46C940004","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-12","MN46C940004","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-01","MN46C940004","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-04","MN46C940004","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-05","MN46C940004","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-05","MN46C940004","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","MN46C940004","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","MN46C940004","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","MN46C940004","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","MN46C940004","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","MN46C940004","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","MN46C940004","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-09","MN46C940004","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2003-06","MN46C940006","other","1999-07-31 00:00:00","",60,"Expired",""
"c2005-01","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2005-05","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2005-07","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-02","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-04","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-05","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-07","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-09","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-01","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-02","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-07","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-09","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-12","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2008-03","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2009-02","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2009-11","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2011-09","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2012-03","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2012-12","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2013-09","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2014-10","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2014-11","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-03","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-04","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-05","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-08","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-09","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-10","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-11","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-12","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-01","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-04","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-05","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-05","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-09","MN46C940006","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2003-06","MN46C940007","other","1999-07-31 00:00:00","",60,"Expired",""
"c2005-01","MN46C940007","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2005-05","MN46C940007","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2005-07","MN46C940007","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-02","MN46C940007","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-04","MN46C940007","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-05","MN46C940007","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-07","MN46C940007","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-09","MN46C940007","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-01","MN46C940007","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-02","MN46C940007","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-07","MN46C940007","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-09","MN46C940007","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-12","MN46C940007","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2008-03","MN46C940007","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2009-02","MN46C940007","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2009-11","MN46C940007","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2011-09","MN46C940007","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2012-03","MN46C940007","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2012-12","MN46C940007","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2013-09","MN46C940007","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2014-10","MN46C940007","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2014-11","MN46C940007","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-03","MN46C940007","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-04","MN46C940007","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-05","MN46C940007","no change","1999-07-31 00:00:00","00:00:00",60,"Expired","Expired"
